' Make',' Model',Year,price ,' Engine Type',Fuel Economy,' Transmission',' Drivetrain',' Safety Ratings'
'Jeep','911'',2022,5169713,'Electric',24.6,'Manual','FWD','4 stars'
'Kia','XF',2022,3887701,'Hybrid',48.6,'CVT','RWD','5 stars'
'Audi','Sportage',2016,2372635,'Electric',45.8,'Manual','RWD','5 stars'
'Volvo','Camry',2010,7035064,'Hybrid',36,'CVT','AWD','5 stars'
'Tesla','Elantra',2011,5697812,'Hybrid',16.4,'Manual','FWD','3 stars'
'Toyota','Mustang',2022,5671815,'Electric',46.5,'Automatic','RWD','3 stars'
'Tesla','911'',2010,7923562,'Hybrid',46.1,'CVT','AWD','5 stars'
'Volkswagen','Sportage',2012,8240621,'Petrol',41.5,'CVT','RWD','5 stars'
'Porsche','CX-5',2012,3403126,'Diesel',34.5,'Manual','RWD','3 stars'
'Mitsubishi','Model 3',2016,6789856,'Diesel',48.3,'Manual','FWD','3 stars'
'Honda','Mustang',2014,5347684,'Diesel',18.2,'Manual','FWD','4 stars'
'Porsche','XC90',2020,6619435,'Hybrid',33.9,'Manual','FWD','4 stars'
'Jaguar','Model 3',2010,2608486,'Diesel',42.5,'Manual','FWD','3 stars'
'Kia','Sportage',2020,5396508,'Electric',25,'CVT','RWD','3 stars'
'Honda','Cherokee',2010,2171585,'Electric',29,'Manual','RWD','4 stars'
'Volvo','Camry',2019,6306798,'Petrol',20.3,'CVT','FWD','3 stars'
'Kia','Model 3',2021,4573755,'Diesel',47.2,'Automatic','AWD','4 stars'
'Mazda','Cherokee',2015,4748362,'Diesel',20.8,'Automatic','AWD','4 stars'
'Ford','Altima',2016,4382844,'Electric',39.5,'Manual','AWD','3 stars'
'Mitsubishi','XF',2023,1530037,'Diesel',23.1,'Manual','AWD','5 stars'
'Porsche','X5',2017,8174852,'Hybrid',27.2,'CVT','RWD','5 stars'
'Jaguar','CX-5',2019,3622661,'Electric',28.5,'CVT','RWD','5 stars'
'Audi','Camry',2015,5258352,'Electric',43,'Manual','RWD','3 stars'
'Mazda','C-Class',2015,239957,'Diesel',18.4,'CVT','AWD','5 stars'
'Chevrolet','C-Class',2013,294134,'Electric',18.2,'Automatic','RWD','3 stars'
'Renault','Golf',2022,4063131,'Hybrid',48.4,'CVT','RWD','5 stars'
'Porsche','A4',2021,9482186,'Hybrid',34.5,'Automatic','AWD','5 stars'
'Mazda','C-Class',2014,4089791,'Electric',24.2,'CVT','AWD','5 stars'
'Volkswagen','Clio',2012,4434001,'Electric',20.6,'Manual','FWD','4 stars'
'Jaguar','C-Class',2015,2970965,'Diesel',19.5,'CVT','FWD','3 stars'
'Kia','X5',2017,2168541,'Electric',49.1,'Manual','FWD','4 stars'
'Audi','Altima',2020,7515709,'Petrol',18,'Manual','AWD','4 stars'
'Mercedes-Benz','Elantra',2012,8270868,'Electric',41.4,'Automatic','FWD','5 stars'
'Mitsubishi','Sportage',2023,8195485,'Electric',41.9,'Automatic','RWD','3 stars'
'Ford','Model 3',2015,8954717,'Electric',43.7,'CVT','FWD','4 stars'
'Toyota','Camaro',2012,4349011,'Hybrid',46.8,'Automatic','FWD','4 stars'
'Honda','XF',2019,4403088,'Diesel',31.1,'CVT','RWD','4 stars'
'Ford','Model 3',2023,595265,'Diesel',39.3,'Automatic','RWD','5 stars'
'Jeep','X5',2015,3113029,'Petrol',48.8,'CVT','AWD','5 stars'
'Renault','Camry',2022,6746651,'Diesel',30.9,'Manual','RWD','3 stars'
'Mitsubishi','Altima',2013,5552714,'Petrol',36.1,'Automatic','RWD','4 stars'
'Audi','Mustang',2011,2249052,'Hybrid',18.9,'CVT','RWD','4 stars'
'Kia','Outback',2013,8181624,'Petrol',17.1,'CVT','RWD','4 stars'
'Subaru','Model 3',2011,779808,'Diesel',16.7,'CVT','FWD','4 stars'
'Kia','Altima',2017,1784361,'Diesel',46,'CVT','AWD','4 stars'
'Chevrolet','Clio',2021,4468818,'Hybrid',46.3,'Automatic','FWD','3 stars'
'Renault','Altima',2016,7066949,'Hybrid',20.3,'Manual','AWD','4 stars'
'Jeep','Camaro',2013,7610449,'Electric',37.1,'Manual','RWD','5 stars'
'Renault','Golf',2020,3444909,'Petrol',41.9,'Manual','AWD','4 stars'
'Volkswagen','Clio',2015,3247131,'Electric',15.9,'Manual','FWD','5 stars'
'Kia','Clio',2022,6550977,'Hybrid',36.6,'Automatic','AWD','5 stars'
'Mitsubishi','Outback',2011,1789044,'Hybrid',32.3,'Manual','FWD','3 stars'
'Subaru','C-Class',2021,9307275,'Petrol',36.5,'Manual','FWD','5 stars'
'Volvo','Mustang',2020,6113132,'Diesel',28.9,'CVT','AWD','4 stars'
'Tesla','Sportage',2011,2364356,'Diesel',25.5,'Manual','RWD','5 stars'
'Audi','A4',2016,4661838,'Diesel',23.1,'Manual','FWD','3 stars'
'Porsche','X5',2021,533836,'Petrol',19.3,'Manual','AWD','3 stars'
'Ford','Sportage',2014,5353068,'Hybrid',46.3,'CVT','AWD','5 stars'
'Kia','Accord',2016,9537391,'Diesel',34.4,'Automatic','AWD','4 stars'
'Hyundai','Sportage',2021,5034634,'Petrol',27.7,'Automatic','FWD','3 stars'
'Mazda','Golf',2012,4711253,'Hybrid',44.2,'Automatic','FWD','5 stars'
'Honda','Camaro',2012,6953119,'Hybrid',36.7,'Automatic','FWD','5 stars'
'Kia','Eclipse',2022,6351302,'Diesel',32.5,'Automatic','AWD','4 stars'
'Mercedes-Benz','Altima',2021,8670544,'Electric',49.8,'CVT','RWD','5 stars'
'Jeep','Clio',2021,2989251,'Diesel',26.8,'Manual','AWD','3 stars'
'Toyota','Sportage',2011,5982406,'Hybrid',32.2,'Manual','RWD','4 stars'
'Toyota','A4',2023,8042436,'Diesel',34.3,'Automatic','RWD','3 stars'
'Jaguar','Model 3',2017,9540094,'Diesel',18.4,'Automatic','RWD','3 stars'
'Honda','XF',2012,3578611,'Petrol',40.9,'CVT','RWD','5 stars'
'Honda','Mustang',2011,3382853,'Electric',41.8,'CVT','FWD','3 stars'
'BMW','C-Class',2013,8762212,'Petrol',27.5,'CVT','FWD','5 stars'
'Mitsubishi','C-Class',2023,7329802,'Petrol',41.5,'CVT','RWD','3 stars'
'Volvo','Altima',2017,5515471,'Hybrid',34.2,'Automatic','AWD','5 stars'
'Chevrolet','X5',2013,3259266,'Petrol',42.5,'CVT','FWD','5 stars'
'Mercedes-Benz','Elantra',2012,1779895,'Electric',30.3,'Manual','FWD','3 stars'
'Toyota','Cherokee',2017,4304077,'Petrol',37.7,'CVT','AWD','3 stars'
'Toyota','Clio',2021,3985458,'Petrol',36.7,'Manual','FWD','3 stars'
'Volkswagen','Eclipse',2023,614296,'Petrol',33.9,'Manual','FWD','5 stars'
'Mitsubishi','Camaro',2018,7056095,'Electric',46.8,'Automatic','FWD','3 stars'
'Jeep','Outback',2012,1681869,'Diesel',48,'Automatic','RWD','4 stars'
'Chevrolet','Cherokee',2015,5621434,'Petrol',45.9,'CVT','AWD','3 stars'
'Renault','Golf',2016,2624482,'Hybrid',20.5,'Manual','AWD','5 stars'
'Subaru','Camaro',2015,5612764,'Electric',25.8,'CVT','RWD','4 stars'
'Nissan','XF',2020,8873861,'Petrol',25.6,'Manual','RWD','5 stars'
'Toyota','Elantra',2023,8083066,'Electric',15.1,'CVT','AWD','3 stars'
'Mazda','Mustang',2017,3099922,'Diesel',27.5,'Automatic','FWD','5 stars'
'Jaguar','XC90',2016,4097079,'Electric',29.8,'Manual','AWD','3 stars'
'Jaguar','X5',2013,9686072,'Diesel',33.5,'CVT','RWD','4 stars'
'Mercedes-Benz','Mustang',2022,2525303,'Electric',18.8,'CVT','AWD','4 stars'
'Chevrolet','Clio',2016,4876611,'Electric',19.5,'Manual','RWD','4 stars'
'Renault','A4',2013,222731,'Diesel',20.6,'Manual','FWD','4 stars'
'Nissan','Sportage',2010,756275,'Hybrid',36.3,'Manual','FWD','3 stars'
'Porsche','X5',2011,8879708,'Electric',48.4,'CVT','FWD','5 stars'
'Chevrolet','Clio',2023,6296622,'Diesel',20.7,'Manual','FWD','3 stars'
'Chevrolet','Camry',2015,8733906,'Diesel',15.9,'CVT','AWD','4 stars'
'Toyota','Camry',2017,1623825,'Diesel',21.1,'Manual','AWD','3 stars'
'Subaru','Camaro',2010,2414081,'Hybrid',44.8,'Automatic','RWD','3 stars'
'Kia','Clio',2011,1762274,'Electric',43.6,'Manual','AWD','3 stars'
'Honda','Elantra',2011,2362129,'Petrol',42.6,'Manual','RWD','5 stars'
'Porsche','Camry',2012,8341768,'Hybrid',28.9,'CVT','FWD','4 stars'
'Porsche','XF',2016,6334508,'Hybrid',48.5,'CVT','RWD','5 stars'
'Jeep','Clio',2013,4643909,'Diesel',28.9,'Manual','FWD','4 stars'
'Toyota','Elantra',2019,8470321,'Petrol',28.5,'CVT','RWD','3 stars'
'Volvo','Camaro',2012,751241,'Hybrid',41.4,'CVT','AWD','5 stars'
'Volvo','Elantra',2013,756018,'Electric',43.4,'Manual','RWD','4 stars'
'Jeep','C-Class',2022,2082112,'Diesel',36.9,'Manual','FWD','5 stars'
'Volvo','Clio',2022,8767766,'Hybrid',15.1,'Automatic','FWD','5 stars'
'Mitsubishi','911'',2014,7459593,'Hybrid',30.4,'CVT','AWD','4 stars'
'Nissan','C-Class',2019,8449506,'Hybrid',21.4,'CVT','RWD','5 stars'
'Kia','Model 3',2011,4908682,'Electric',29.7,'Manual','RWD','5 stars'
'Audi','Elantra',2017,4334239,'Diesel',29.1,'Manual','FWD','4 stars'
'Jaguar','CX-5',2011,8170087,'Hybrid',35.5,'CVT','RWD','4 stars'
'Toyota','Golf',2012,2358061,'Electric',20.4,'CVT','AWD','5 stars'
'Chevrolet','Camaro',2021,1788189,'Diesel',35.7,'CVT','FWD','3 stars'
'Honda','Accord',2016,6230647,'Diesel',27.4,'Automatic','FWD','5 stars'
'Nissan','Accord',2019,7278143,'Petrol',43.3,'Automatic','FWD','5 stars'
'Tesla','Accord',2018,1649629,'Petrol',48.1,'Automatic','RWD','3 stars'
'Jaguar','Model 3',2011,9053446,'Electric',22.4,'Automatic','RWD','3 stars'
'Mercedes-Benz','Sportage',2011,4265352,'Petrol',49.3,'Manual','AWD','3 stars'
'Jaguar','C-Class',2019,6270053,'Petrol',19.3,'Automatic','AWD','3 stars'
'Hyundai','Accord',2015,5273952,'Hybrid',30,'Automatic','AWD','4 stars'
'Mercedes-Benz','A4',2023,38489,'Hybrid',35.3,'Automatic','FWD','4 stars'
'Volvo','Camry',2010,4127906,'Electric',41.5,'CVT','RWD','4 stars'
'Jaguar','Altima',2014,6673676,'Petrol',20.1,'Automatic','RWD','5 stars'
'BMW','911'',2020,2302746,'Hybrid',20.1,'CVT','FWD','3 stars'
'Honda','Accord',2020,8920466,'Electric',32,'Manual','FWD','3 stars'
'Jeep','911'',2010,1773066,'Petrol',28,'CVT','AWD','4 stars'
'Mercedes-Benz','911'',2015,648039,'Petrol',42.5,'Automatic','RWD','3 stars'
'Subaru','Mustang',2022,5691264,'Hybrid',16.3,'CVT','RWD','5 stars'
'Honda','C-Class',2015,9584087,'Diesel',43.5,'Automatic','RWD','3 stars'
'Mazda','Accord',2018,8406878,'Petrol',48.7,'Automatic','RWD','3 stars'
'Audi','Sportage',2013,3164075,'Electric',15.3,'Manual','AWD','5 stars'
'Toyota','Model 3',2022,9981036,'Diesel',49.5,'Manual','FWD','4 stars'
'Subaru','Accord',2013,9356175,'Diesel',36.1,'Automatic','FWD','3 stars'
'Toyota','X5',2021,1551158,'Petrol',16.1,'Manual','FWD','3 stars'
'Renault','911'',2020,449277,'Hybrid',23.3,'Automatic','AWD','4 stars'
'Porsche','XC90',2020,8571292,'Electric',17.1,'Manual','FWD','5 stars'
'Kia','CX-5',2018,4219847,'Diesel',16.6,'Automatic','RWD','5 stars'
'Jeep','Accord',2010,532114,'Electric',22.8,'Automatic','FWD','3 stars'
'Kia','Camry',2011,3244195,'Hybrid',29,'CVT','RWD','5 stars'
'Renault','Clio',2019,3753354,'Diesel',27.8,'Automatic','AWD','3 stars'
'Toyota','Accord',2012,6915733,'Diesel',33.2,'CVT','FWD','5 stars'
'Audi','XF',2018,7240749,'Petrol',48.3,'Automatic','AWD','3 stars'
'Toyota','A4',2022,6161704,'Electric',30.4,'Manual','AWD','4 stars'
'Ford','Model 3',2011,8923226,'Electric',40.7,'Automatic','RWD','3 stars'
'Chevrolet','C-Class',2016,535643,'Electric',45.9,'CVT','FWD','5 stars'
'Volkswagen','Model 3',2020,5595631,'Hybrid',39.5,'CVT','AWD','4 stars'
'Jeep','A4',2019,3607727,'Hybrid',46.6,'Automatic','AWD','3 stars'
'Nissan','Altima',2020,9897317,'Diesel',41.7,'Manual','FWD','5 stars'
'Mercedes-Benz','Golf',2022,8291308,'Petrol',49.9,'CVT','AWD','3 stars'
'Volvo','Camaro',2020,8382058,'Diesel',44.8,'CVT','FWD','5 stars'
'Nissan','C-Class',2015,6736181,'Diesel',45.2,'Manual','AWD','3 stars'
'Nissan','Sportage',2021,5721524,'Hybrid',49.3,'Manual','FWD','3 stars'
'Ford','X5',2021,9001684,'Electric',31.9,'Manual','RWD','4 stars'
'Ford','Mustang',2020,8416257,'Hybrid',43.9,'Automatic','RWD','4 stars'
'Volvo','Clio',2017,4570755,'Petrol',34.1,'Manual','FWD','3 stars'
'Porsche','Elantra',2018,9115125,'Petrol',42.7,'Manual','AWD','4 stars'
'Nissan','Elantra',2017,3659783,'Hybrid',20.4,'CVT','RWD','4 stars'
'Volvo','XC90',2023,8166829,'Electric',34.2,'CVT','AWD','5 stars'
'Honda','Accord',2022,8805579,'Diesel',40,'CVT','FWD','5 stars'
'Renault','CX-5',2015,4891537,'Diesel',45.9,'CVT','RWD','5 stars'
'Jaguar','C-Class',2014,232927,'Electric',35.2,'Manual','RWD','3 stars'
'Subaru','A4',2011,5458475,'Diesel',49.9,'CVT','RWD','5 stars'
'Chevrolet','Accord',2021,7114596,'Petrol',37.8,'Automatic','FWD','3 stars'
'Mazda','Mustang',2017,8622061,'Electric',41.1,'Automatic','AWD','3 stars'
'Mitsubishi','Sportage',2022,9131721,'Electric',42.1,'Automatic','RWD','5 stars'
'Renault','X5',2019,162664,'Hybrid',45.6,'Manual','FWD','3 stars'
'BMW','Clio',2011,6671777,'Diesel',46.7,'Automatic','FWD','5 stars'
'Jaguar','CX-5',2023,2827564,'Diesel',22,'CVT','RWD','5 stars'
'Audi','C-Class',2022,7663653,'Electric',24.6,'CVT','RWD','3 stars'
'Chevrolet','Golf',2013,9835967,'Petrol',31.1,'Automatic','RWD','3 stars'
'Tesla','Eclipse',2021,4901025,'Petrol',39.7,'Automatic','AWD','3 stars'
'Nissan','Sportage',2018,7974283,'Hybrid',22.7,'CVT','AWD','4 stars'
'Toyota','Eclipse',2011,2126064,'Hybrid',46.7,'CVT','FWD','5 stars'
'Honda','Sportage',2021,9441332,'Hybrid',32.8,'Manual','RWD','3 stars'
'Honda','Mustang',2015,8236151,'Electric',34.1,'Manual','AWD','3 stars'
'Volvo','Camaro',2021,5812747,'Diesel',30,'Manual','RWD','5 stars'
'Renault','Altima',2014,9610092,'Diesel',26.8,'Automatic','AWD','4 stars'
'Audi','Camaro',2016,3867629,'Electric',32.7,'Manual','RWD','3 stars'
'Mazda','XF',2023,6703771,'Hybrid',35.7,'Manual','RWD','4 stars'
'Volvo','Eclipse',2010,6227784,'Electric',25.7,'CVT','AWD','4 stars'
'Mazda','A4',2011,376935,'Petrol',41.2,'CVT','FWD','4 stars'
'Jeep','Camry',2023,8882103,'Petrol',49.3,'CVT','RWD','3 stars'
'Volvo','911'',2014,7087985,'Petrol',18.8,'Automatic','FWD','5 stars'
'Chevrolet','Accord',2013,4655238,'Diesel',33.4,'CVT','AWD','5 stars'
'Jeep','Eclipse',2016,8217275,'Diesel',42.3,'Manual','RWD','3 stars'
'Mitsubishi','911'',2018,6833807,'Electric',45.3,'CVT','AWD','3 stars'
'Jeep','C-Class',2015,2708645,'Hybrid',27.8,'Manual','AWD','3 stars'
'Renault','Mustang',2013,2358598,'Electric',31,'Manual','FWD','5 stars'
'Ford','Camaro',2019,8007436,'Electric',48.4,'Automatic','FWD','3 stars'
'Ford','Clio',2019,2774062,'Electric',27.4,'CVT','RWD','4 stars'
'Jeep','X5',2013,1589157,'Hybrid',24.5,'Manual','FWD','3 stars'
'Audi','Altima',2019,9739097,'Hybrid',40.5,'Automatic','RWD','5 stars'
'Jeep','Camry',2014,6796209,'Diesel',26.7,'Manual','FWD','3 stars'
'Hyundai','Altima',2021,7916712,'Petrol',17,'Manual','RWD','3 stars'
'Renault','Model 3',2015,4018494,'Petrol',33.7,'CVT','FWD','5 stars'
'Toyota','Clio',2019,3722282,'Diesel',18.5,'Manual','RWD','3 stars'
'Renault','CX-5',2021,6800158,'Electric',47.9,'Manual','AWD','4 stars'
'Mercedes-Benz','A4',2016,9078061,'Diesel',33.4,'Automatic','FWD','5 stars'
'Renault','Clio',2010,681763,'Petrol',21.2,'Manual','RWD','5 stars'
'Tesla','Clio',2011,3921061,'Hybrid',27.9,'Manual','RWD','5 stars'
'Mitsubishi','Clio',2015,227498,'Hybrid',48.5,'CVT','RWD','5 stars'
'Toyota','Mustang',2016,5385261,'Electric',20.1,'CVT','FWD','5 stars'
'Mazda','Eclipse',2020,6540942,'Diesel',43.9,'CVT','RWD','5 stars'
'BMW','C-Class',2021,5002121,'Electric',43.1,'Manual','RWD','5 stars'
'Audi','XF',2018,2132216,'Petrol',16.9,'CVT','AWD','3 stars'
'Nissan','X5',2012,4810115,'Petrol',46.5,'Automatic','RWD','4 stars'
'BMW','Outback',2017,2951968,'Hybrid',32.4,'CVT','FWD','3 stars'
'Mazda','Eclipse',2014,1728255,'Diesel',18.8,'Automatic','FWD','4 stars'
'Jaguar','Camry',2017,3404134,'Hybrid',18,'Manual','RWD','3 stars'
'Volkswagen','XC90',2023,9888233,'Diesel',40.9,'Manual','FWD','4 stars'
'Mitsubishi','Clio',2017,2309025,'Electric',15.5,'CVT','RWD','5 stars'
'Renault','Golf',2013,2989161,'Electric',22.5,'CVT','AWD','4 stars'
'Nissan','Mustang',2020,697993,'Diesel',23.4,'CVT','AWD','4 stars'
'Honda','Sportage',2023,6564479,'Hybrid',49.9,'Automatic','FWD','3 stars'
'Porsche','XF',2021,1882436,'Hybrid',35.7,'Manual','RWD','5 stars'
'Subaru','Accord',2023,5826826,'Diesel',27.8,'Automatic','AWD','4 stars'
'BMW','Sportage',2013,4289272,'Petrol',49.8,'Automatic','RWD','3 stars'
'Renault','Outback',2014,7436284,'Hybrid',15.3,'Automatic','FWD','3 stars'
'Mitsubishi','X5',2022,6476225,'Petrol',19.1,'Manual','RWD','3 stars'
'Mazda','Sportage',2012,8404864,'Electric',35.5,'Manual','AWD','4 stars'
'Ford','CX-5',2010,1918368,'Diesel',38.1,'Automatic','RWD','3 stars'
'Honda','Sportage',2016,6783038,'Hybrid',36.8,'CVT','FWD','3 stars'
'Toyota','XC90',2020,2910713,'Electric',31.2,'Manual','FWD','5 stars'
'Audi','Eclipse',2015,6223591,'Diesel',15.8,'Automatic','RWD','3 stars'
'Porsche','Camaro',2012,5547555,'Diesel',34.7,'Manual','FWD','4 stars'
'Nissan','Elantra',2013,8405907,'Petrol',38.4,'Automatic','RWD','5 stars'
'Jaguar','Accord',2019,5590983,'Hybrid',42.5,'CVT','FWD','5 stars'
'Hyundai','911'',2019,2631433,'Electric',36.7,'Automatic','RWD','3 stars'
'Kia','X5',2022,6813738,'Diesel',39.7,'CVT','FWD','3 stars'
'Mercedes-Benz','Camaro',2021,8590649,'Electric',40.9,'Automatic','FWD','5 stars'
'Jaguar','Accord',2022,931005,'Diesel',26.6,'Manual','RWD','3 stars'
'Kia','XF',2015,3097696,'Diesel',35.8,'Automatic','RWD','3 stars'
'Mercedes-Benz','Cherokee',2017,4652872,'Hybrid',32.9,'Manual','FWD','4 stars'
'Kia','Altima',2018,4087776,'Petrol',26.5,'CVT','FWD','3 stars'
'Renault','CX-5',2023,7358012,'Petrol',18.4,'CVT','RWD','4 stars'
'Ford','Accord',2014,6455822,'Diesel',48.6,'CVT','RWD','5 stars'
'Subaru','Accord',2017,8939615,'Diesel',32.1,'Manual','FWD','3 stars'
'Chevrolet','A4',2019,845268,'Electric',21.9,'Automatic','RWD','3 stars'
'Tesla','Outback',2023,1829229,'Electric',24.8,'Manual','FWD','4 stars'
'Hyundai','Cherokee',2021,3723546,'Hybrid',47,'Manual','AWD','4 stars'
'Mercedes-Benz','Sportage',2012,4211749,'Electric',41.8,'Automatic','AWD','4 stars'
'Honda','Clio',2019,3919169,'Hybrid',16,'CVT','RWD','4 stars'
'Nissan','911'',2011,1776856,'Hybrid',17.4,'Automatic','AWD','3 stars'
'Porsche','C-Class',2010,7396622,'Hybrid',30,'Manual','FWD','5 stars'
'Kia','Altima',2020,5901332,'Petrol',30.7,'Manual','RWD','4 stars'
'Renault','Camaro',2016,4481477,'Hybrid',16.6,'Automatic','AWD','3 stars'
'Renault','A4',2014,6351037,'Electric',34.6,'Automatic','AWD','4 stars'
'Volkswagen','Altima',2021,6019785,'Diesel',43.4,'Automatic','AWD','3 stars'
'Hyundai','C-Class',2015,3187066,'Hybrid',36.8,'Automatic','RWD','5 stars'
'Volvo','Clio',2015,9356304,'Petrol',17.2,'Automatic','FWD','3 stars'
'Subaru','Eclipse',2023,6708422,'Petrol',28.9,'CVT','FWD','5 stars'
'Volvo','Accord',2023,7459358,'Diesel',43.7,'CVT','FWD','4 stars'
'Tesla','Sportage',2016,7670302,'Hybrid',35.6,'Automatic','RWD','4 stars'
'Hyundai','Model 3',2012,2547879,'Hybrid',43.1,'CVT','RWD','3 stars'
'Porsche','Camaro',2023,4282378,'Hybrid',28.1,'Automatic','AWD','5 stars'
'Honda','Accord',2021,4823473,'Petrol',18.4,'Automatic','AWD','5 stars'
'Mazda','XF',2013,5563179,'Electric',29.9,'CVT','AWD','4 stars'
'Honda','CX-5',2012,2139808,'Electric',16.9,'Automatic','FWD','4 stars'
'Mercedes-Benz','X5',2019,4051788,'Hybrid',25,'Automatic','RWD','5 stars'
'Toyota','A4',2011,2952529,'Hybrid',38.6,'Automatic','AWD','4 stars'
'Hyundai','X5',2020,1919766,'Electric',16.2,'Automatic','FWD','5 stars'
'Volkswagen','Elantra',2019,1744539,'Petrol',23,'Automatic','AWD','4 stars'
'Volvo','Camaro',2020,4442162,'Hybrid',43.5,'Manual','FWD','5 stars'
'Nissan','A4',2021,2941936,'Electric',47.2,'CVT','FWD','4 stars'
'BMW','A4',2012,2315657,'Petrol',18.2,'CVT','RWD','5 stars'
'Volkswagen','Cherokee',2011,5841506,'Hybrid',23.4,'Manual','RWD','4 stars'
'Kia','Altima',2015,7713835,'Hybrid',23.3,'CVT','AWD','3 stars'
'Ford','Clio',2022,6452987,'Petrol',39.1,'Automatic','RWD','4 stars'
'Honda','Altima',2021,7139199,'Hybrid',29.6,'CVT','RWD','3 stars'
'Mitsubishi','Cherokee',2020,4449352,'Electric',45.2,'Manual','AWD','4 stars'
'Chevrolet','CX-5',2010,48559,'Diesel',22.8,'CVT','RWD','3 stars'
'Jeep','Camry',2012,7691583,'Petrol',39.5,'Manual','RWD','4 stars'
'Porsche','X5',2016,6696331,'Electric',39.4,'CVT','FWD','3 stars'
'Jaguar','X5',2022,8378939,'Petrol',37.3,'CVT','AWD','4 stars'
'Chevrolet','X5',2015,2568388,'Electric',26.7,'CVT','RWD','4 stars'
'Hyundai','Altima',2015,6813483,'Diesel',46.4,'Automatic','RWD','5 stars'
'Chevrolet','Model 3',2016,3162807,'Petrol',19.2,'CVT','FWD','3 stars'
'Ford','Eclipse',2022,6949057,'Hybrid',39.6,'Manual','RWD','3 stars'
'Honda','Elantra',2020,7043859,'Electric',29.7,'CVT','AWD','4 stars'
'Volvo','Camry',2021,5640078,'Diesel',30.4,'CVT','FWD','3 stars'
'Subaru','Model 3',2015,8152792,'Hybrid',44.9,'CVT','AWD','5 stars'
'Mitsubishi','Eclipse',2021,9340112,'Hybrid',15.2,'Manual','FWD','3 stars'
'Mercedes-Benz','Cherokee',2018,5836255,'Electric',20.7,'CVT','AWD','3 stars'
'Nissan','XC90',2012,4992455,'Hybrid',26.2,'Automatic','RWD','3 stars'
'Volvo','Elantra',2023,9594604,'Electric',18.1,'CVT','AWD','4 stars'
'Jaguar','Mustang',2011,3065589,'Diesel',15.3,'CVT','AWD','3 stars'
'Hyundai','CX-5',2017,9353458,'Electric',25.9,'Automatic','RWD','5 stars'
'Volvo','Cherokee',2012,3075588,'Diesel',33.6,'CVT','AWD','4 stars'
'Volvo','Sportage',2011,3154635,'Hybrid',39.3,'Manual','FWD','4 stars'
'Toyota','XC90',2013,7745993,'Diesel',27.3,'Automatic','AWD','3 stars'
'Volvo','Eclipse',2018,5724318,'Hybrid',46.7,'CVT','RWD','5 stars'
'Kia','Cherokee',2023,6017556,'Petrol',30.5,'Manual','FWD','3 stars'
'Mercedes-Benz','Cherokee',2012,9208335,'Diesel',46.7,'CVT','RWD','5 stars'
'Porsche','XC90',2022,331999,'Petrol',34.5,'CVT','FWD','5 stars'
'Audi','Eclipse',2019,7883891,'Diesel',35.7,'Manual','AWD','3 stars'
'Chevrolet','Camaro',2018,3543146,'Diesel',16.8,'CVT','AWD','3 stars'
'Jaguar','Outback',2017,9687476,'Diesel',33.7,'CVT','AWD','5 stars'
'Renault','Sportage',2014,9141482,'Diesel',49.6,'Manual','RWD','5 stars'
'Audi','911'',2015,7727707,'Hybrid',23.4,'CVT','FWD','4 stars'
'Porsche','Altima',2017,658684,'Hybrid',37.3,'Automatic','AWD','5 stars'
'Mercedes-Benz','A4',2012,2264109,'Petrol',25.5,'Manual','AWD','4 stars'
'Nissan','Accord',2017,9299387,'Electric',46.9,'CVT','FWD','4 stars'
'Hyundai','Eclipse',2017,6635374,'Hybrid',31,'Automatic','AWD','3 stars'
'Volkswagen','Altima',2010,6591459,'Petrol',41.2,'Automatic','RWD','3 stars'
'Volvo','XC90',2023,8458277,'Hybrid',24.8,'CVT','FWD','4 stars'
'Subaru','XF',2019,9291731,'Hybrid',48.7,'CVT','FWD','3 stars'
'Porsche','XF',2019,5635708,'Diesel',30.6,'Manual','FWD','3 stars'
'Jeep','Camry',2012,2024593,'Hybrid',31,'Manual','FWD','3 stars'
'Audi','X5',2015,81495,'Diesel',27.8,'CVT','RWD','4 stars'
'Mercedes-Benz','X5',2012,7812784,'Diesel',16.4,'Manual','FWD','3 stars'
'Nissan','Cherokee',2023,3672451,'Electric',17.6,'CVT','FWD','5 stars'
